src,dst,count
userId_14882,userId_22330,1
userId_16278,userId_22330,1
userId_36766,userId_22330,2
userId_823,userId_22330,1
userId_13073,userId_22330,9
userId_23731,userId_22330,1
userId_29171,userId_22330,4
userId_12129,userId_22330,1
userId_13350,userId_22330,2
userId_38954,userId_22330,9
userId_33378,userId_22330,1
userId_23861,userId_22330,2
userId_8383,userId_22330,10
userId_29737,userId_22330,1
userId_15666,userId_22330,6
userId_3320,userId_22330,10
userId_17445,userId_22330,1
userId_27190,userId_22330,3
userId_8742,userId_22330,1
userId_33469,userId_22330,1
userId_20937,userId_22330,1
userId_10501,userId_22330,1
userId_34604,userId_22330,1
userId_14640,userId_22330,1
userId_19751,userId_22330,1
userId_7006,userId_22330,9
userId_11515,userId_22330,2
userId_25152,userId_22330,10
userId_458,userId_22330,1
userId_192,userId_22330,10
userId_19470,userId_22330,4
userId_30259,userId_22330,1
userId_29039,userId_22330,1
userId_7102,userId_22330,2
userId_17529,userId_22330,1
userId_17958,userId_22330,1
userId_6429,userId_22330,1
userId_21109,userId_22330,2
userId_3383,userId_22330,1
userId_28441,userId_22330,2
userId_39715,userId_22330,1
userId_12342,userId_22330,26
userId_28305,userId_22330,1
userId_26456,userId_22330,2
userId_27837,userId_22330,1
userId_2096,userId_22330,1
userId_38616,userId_22330,1
userId_37959,userId_22330,2
userId_17057,userId_22330,2
userId_10098,userId_22330,1
userId_17461,userId_22330,1
userId_10868,userId_22330,1
userId_38337,userId_22330,1
userId_10256,userId_22330,2
userId_29802,userId_22330,4
userId_28528,userId_22330,1
userId_36683,userId_22330,1
userId_13471,userId_22330,1
userId_10153,userId_22330,2
userId_33185,userId_22330,1
userId_4038,userId_22330,1
userId_24976,userId_22330,1
userId_14883,userId_22330,1
userId_2531,userId_22330,2
userId_4532,userId_22330,1
userId_22769,userId_22330,2
userId_31039,userId_22330,1
userId_6720,userId_22330,15
userId_5249,userId_22330,1
userId_34530,userId_22330,1
userId_26548,userId_22330,3
userId_5234,userId_22330,1
userId_15722,userId_22330,2
userId_12643,userId_22330,1
userId_11536,userId_22330,4
userId_26606,userId_22330,1
userId_21123,userId_22330,2
userId_6489,userId_22330,6
userId_22733,userId_22330,1
userId_7744,userId_22330,10
userId_26315,userId_22330,3
userId_28016,userId_22330,1
userId_8500,userId_22330,4
userId_38659,userId_22330,1
userId_5150,userId_22330,9
userId_9935,userId_22330,3
userId_12505,userId_22330,9
userId_17398,userId_22330,1
userId_34185,userId_22330,1
userId_3877,userId_22330,1
userId_23276,userId_22330,1
userId_13533,userId_22330,1
userId_1685,userId_22330,2
userId_16194,userId_22330,1
userId_29697,userId_22330,1
userId_11163,userId_22330,1
userId_17724,userId_22330,10
userId_38142,userId_22330,1
userId_23796,userId_22330,1
userId_1863,userId_22330,2
userId_17802,userId_22330,1
userId_36885,userId_22330,1
userId_13936,userId_22330,3
userId_34144,userId_22330,1
userId_7163,userId_22330,1
userId_11529,userId_22330,1
userId_19885,userId_22330,6
userId_26226,userId_22330,1
userId_4156,userId_22330,8
userId_26638,userId_22330,1
userId_2092,userId_22330,1
userId_3683,userId_22330,10
userId_18076,userId_22330,8
userId_24805,userId_22330,9
userId_19494,userId_22330,1
userId_18110,userId_22330,1
userId_6835,userId_22330,1
userId_13641,userId_22330,8
userId_14269,userId_22330,1
userId_21786,userId_22330,10
userId_28195,userId_22330,1
userId_30948,userId_22330,1
userId_30345,userId_22330,2
userId_39621,userId_22330,3
userId_2018,userId_22330,8
userId_7095,userId_22330,2
userId_16841,userId_22330,1
userId_987,userId_22330,1
userId_21537,userId_22330,1
userId_31696,userId_22330,2
userId_8468,userId_22330,10
userId_24671,userId_22330,1
userId_35905,userId_22330,1
userId_29939,userId_22330,2
userId_20376,userId_22330,1
userId_13976,userId_22330,1
userId_31127,userId_22330,1
userId_15482,userId_22330,1
userId_3533,userId_22330,8
userId_1698,userId_22330,2
userId_37477,userId_22330,1
userId_30832,userId_22330,1
userId_3122,userId_22330,1
userId_16466,userId_22330,7
userId_9268,userId_22330,1
userId_36332,userId_22330,1
userId_21647,userId_22330,1
userId_21963,userId_22330,6
userId_1967,userId_22330,5
userId_6627,userId_22330,4
userId_35705,userId_22330,3
userId_740,userId_22330,1
userId_20263,userId_22330,2
userId_35991,userId_22330,7
userId_8419,userId_22330,1
userId_2830,userId_22330,1
userId_25746,userId_22330,1
userId_22394,userId_22330,2
userId_33482,userId_22330,2
userId_8448,userId_22330,23
userId_34640,userId_22330,1
userId_1525,userId_22330,1
userId_26646,userId_22330,1
userId_17585,userId_22330,1
userId_30093,userId_22330,1
userId_35631,userId_22330,1
userId_1131,userId_22330,1
userId_5654,userId_22330,2
userId_9529,userId_22330,1
userId_21263,userId_22330,29
userId_10281,userId_22330,2
userId_10449,userId_22330,1
userId_9348,userId_22330,2
userId_14243,userId_22330,2
userId_25154,userId_22330,4
userId_14045,userId_22330,1
userId_39580,userId_22330,2
userId_39541,userId_22330,19
userId_38263,userId_22330,1
userId_95,userId_22330,1
userId_24709,userId_22330,1
userId_27099,userId_22330,3
userId_34512,userId_22330,2
userId_31131,userId_22330,7
userId_23409,userId_22330,361
userId_28632,userId_22330,1
userId_15174,userId_22330,10
userId_18192,userId_22330,8
userId_25642,userId_22330,10
userId_26724,userId_22330,1
userId_38697,userId_22330,9
userId_17666,userId_22330,5
userId_2870,userId_22330,2
userId_13280,userId_22330,1
userId_22521,userId_22330,10
userId_974,userId_22330,2
userId_30095,userId_22330,2
userId_3979,userId_22330,1
userId_20473,userId_22330,1
userId_15780,userId_22330,1
userId_14046,userId_22330,9
userId_16086,userId_22330,2
userId_11368,userId_22330,1
userId_14471,userId_22330,1
userId_38879,userId_22330,4
userId_32858,userId_22330,2
userId_26186,userId_22330,1
userId_24329,userId_22330,1
userId_24436,userId_22330,1
userId_13934,userId_22330,2
userId_36120,userId_22330,3
userId_39735,userId_22330,1
userId_8259,userId_22330,2
userId_8770,userId_22330,1
userId_23490,userId_22330,2
userId_15324,userId_22330,1
userId_14516,userId_22330,1
userId_36087,userId_22330,113
userId_37820,userId_22330,2
userId_34714,userId_22330,9
userId_14786,userId_22330,2
userId_39098,userId_22330,2
userId_26487,userId_22330,10
userId_23007,userId_22330,1
userId_24385,userId_22330,3
userId_26770,userId_22330,1
userId_21183,userId_22330,4
userId_10952,userId_22330,1
userId_4451,userId_22330,1
userId_8352,userId_22330,1
userId_16362,userId_22330,2
userId_29620,userId_22330,1
userId_22652,userId_22330,9
userId_19736,userId_22330,2
userId_39244,userId_22330,3
userId_37966,userId_22330,4
userId_22282,userId_22330,6
userId_32866,userId_22330,10
userId_17612,userId_22330,1
userId_11601,userId_22330,8
userId_25008,userId_22330,2
userId_10378,userId_22330,2
userId_10166,userId_22330,1
userId_20974,userId_22330,1
userId_887,userId_22330,3
userId_35408,userId_22330,4
userId_38368,userId_22330,7
userId_32407,userId_22330,2
userId_15211,userId_22330,1
userId_2806,userId_22330,13
userId_6346,userId_22330,1
userId_24974,userId_22330,1
userId_25618,userId_22330,1
userId_26611,userId_22330,1
userId_9859,userId_22330,1
userId_26721,userId_22330,1
userId_29178,userId_22330,2
userId_13069,userId_22330,1
userId_22990,userId_22330,1
userId_8855,userId_22330,1
userId_17351,userId_22330,1
userId_2699,userId_22330,7
userId_562,userId_22330,9
userId_23313,userId_22330,2
userId_7709,userId_22330,1
userId_10468,userId_22330,2
userId_19763,userId_22330,1
userId_8029,userId_22330,10
userId_30536,userId_22330,3
userId_10712,userId_22330,1
userId_33908,userId_22330,2
userId_389,userId_22330,2
userId_31747,userId_22330,1
userId_7556,userId_22330,4
userId_30445,userId_22330,3
userId_11016,userId_22330,1
userId_23513,userId_22330,10
userId_3870,userId_22330,1
userId_32410,userId_22330,1
userId_37666,userId_22330,4
userId_29018,userId_22330,3
userId_11911,userId_22330,8
userId_21360,userId_22330,1
userId_17017,userId_22330,9
userId_27896,userId_22330,5
userId_32561,userId_22330,1
userId_34558,userId_22330,1
userId_38952,userId_22330,1
userId_35998,userId_22330,2
userId_34609,userId_22330,9
userId_8191,userId_22330,7
userId_11637,userId_22330,1
userId_31983,userId_22330,1
userId_7365,userId_22330,1
userId_20075,userId_22330,10
userId_28516,userId_22330,3
userId_25809,userId_22330,4
userId_5607,userId_22330,3
userId_23626,userId_22330,1
userId_9149,userId_22330,7
userId_8848,userId_22330,1
userId_27410,userId_22330,10
userId_23837,userId_22330,2
userId_11807,userId_22330,1
userId_17016,userId_22330,1
userId_35933,userId_22330,23
userId_21001,userId_22330,1
userId_21799,userId_22330,1
userId_31006,userId_22330,1
userId_18909,userId_22330,6
userId_4155,userId_22330,2
userId_35595,userId_22330,1
userId_6751,userId_22330,1
userId_5151,userId_22330,1
userId_14477,userId_22330,1
userId_556,userId_22330,1
userId_1309,userId_22330,1
userId_35004,userId_22330,1
userId_18337,userId_22330,3
userId_39208,userId_22330,5
userId_34196,userId_22330,1
userId_38170,userId_22330,1
userId_21389,userId_22330,2
userId_5385,userId_22330,1
userId_18228,userId_22330,1
userId_7268,userId_22330,1
userId_14847,userId_22330,1
userId_11944,userId_22330,2
userId_22980,userId_22330,1
userId_10297,userId_22330,3
userId_17193,userId_22330,2
userId_2478,userId_22330,1
userId_19176,userId_22330,1
userId_21245,userId_22330,1
userId_7480,userId_22330,2
userId_21045,userId_22330,1
userId_19456,userId_22330,2
userId_3262,userId_22330,1
userId_22439,userId_22330,3
userId_6219,userId_22330,1
userId_9346,userId_22330,1
userId_22506,userId_22330,2
userId_10124,userId_22330,1
userId_21232,userId_22330,13
userId_29787,userId_22330,1
userId_24082,userId_22330,2
userId_35864,userId_22330,2
userId_23381,userId_22330,1
userId_25533,userId_22330,2
userId_4326,userId_22330,1
userId_6030,userId_22330,8
userId_635,userId_22330,1
userId_20574,userId_22330,10
userId_12451,userId_22330,4
userId_35904,userId_22330,2
userId_38675,userId_22330,1
userId_3862,userId_22330,1
userId_5724,userId_22330,1
userId_2068,userId_22330,1
userId_206,userId_22330,1
userId_30044,userId_22330,23
userId_14238,userId_22330,3
userId_396,userId_22330,1
userId_36769,userId_22330,1
userId_15452,userId_22330,1
userId_35045,userId_22330,1
userId_31582,userId_22330,2
userId_10204,userId_22330,4
userId_7277,userId_22330,2
userId_17434,userId_22330,1
userId_37306,userId_22330,1
userId_33647,userId_22330,2
userId_2017,userId_22330,1
userId_5487,userId_22330,1
userId_821,userId_22330,1
userId_10849,userId_22330,1
userId_28128,userId_22330,2
userId_30648,userId_22330,5
userId_31775,userId_22330,110
userId_9952,userId_22330,2
userId_9787,userId_22330,2
userId_5333,userId_22330,1
userId_7122,userId_22330,7
userId_38008,userId_22330,1
userId_14424,userId_22330,2
userId_18491,userId_22330,28
userId_13678,userId_22330,1
userId_35260,userId_22330,2
userId_3481,userId_22330,2
userId_23934,userId_22330,1
userId_7689,userId_22330,7
userId_16388,userId_22330,2
userId_10062,userId_22330,1
userId_33360,userId_22330,2
userId_36895,userId_22330,1
userId_26420,userId_22330,7
userId_20765,userId_22330,1
userId_21649,userId_22330,16
userId_31776,userId_22330,1
userId_37577,userId_22330,1
userId_36594,userId_22330,1
userId_36443,userId_22330,3
userId_11953,userId_22330,7
userId_20557,userId_22330,3
userId_11222,userId_22330,1
userId_10223,userId_22330,8
userId_3164,userId_22330,1
userId_29325,userId_22330,1
userId_25579,userId_22330,10
userId_18601,userId_22330,13
userId_38065,userId_22330,1
userId_18414,userId_22330,2
userId_218,userId_22330,4
userId_5290,userId_22330,1
userId_24298,userId_22330,1
userId_8381,userId_22330,1
userId_13303,userId_22330,1
userId_9177,userId_22330,2
userId_23340,userId_22330,1
userId_2738,userId_22330,2
userId_23749,userId_22330,8
userId_14739,userId_22330,2
userId_23787,userId_22330,4
userId_21473,userId_22330,2
userId_22936,userId_22330,9
userId_25207,userId_22330,6
userId_30136,userId_22330,10
userId_18891,userId_22330,1
userId_8595,userId_22330,1
userId_26049,userId_22330,6
userId_31097,userId_22330,9
userId_9893,userId_22330,1
userId_8235,userId_22330,3
userId_3292,userId_22330,1
userId_19768,userId_22330,1
userId_27912,userId_22330,2
userId_295,userId_22330,44
userId_37300,userId_22330,7
userId_231,userId_22330,2
userId_7827,userId_22330,8
userId_33315,userId_22330,2
userId_18241,userId_22330,1
userId_25011,userId_22330,1
userId_21892,userId_22330,1
userId_12917,userId_22330,1
userId_16178,userId_22330,7
userId_29462,userId_22330,3
userId_36666,userId_22330,3
userId_7934,userId_22330,107
userId_15740,userId_22330,1
userId_15414,userId_22330,2
userId_9734,userId_22330,17
userId_29256,userId_22330,6
userId_35300,userId_22330,2
userId_30646,userId_22330,1
userId_8370,userId_22330,1
userId_33499,userId_22330,10
userId_12175,userId_22330,1
userId_1928,userId_22330,1
userId_14969,userId_22330,1
userId_13338,userId_22330,6
userId_39630,userId_22330,1
userId_35597,userId_22330,1
userId_9357,userId_22330,1
userId_16026,userId_22330,6
userId_23231,userId_22330,4
userId_21578,userId_22330,4
userId_39308,userId_22330,1
userId_5378,userId_22330,3
userId_16304,userId_22330,1
userId_30244,userId_22330,3
userId_2949,userId_22330,1
userId_17964,userId_22330,1
userId_39348,userId_22330,2
userId_12130,userId_22330,84
userId_1024,userId_22330,1
userId_35088,userId_22330,77
userId_517,userId_22330,1
userId_36859,userId_22330,1
userId_598,userId_22330,8
userId_39131,userId_22330,10
userId_26461,userId_22330,2
userId_17928,userId_22330,2
userId_36297,userId_22330,2
userId_5888,userId_22330,2
userId_14167,userId_22330,1
userId_17172,userId_22330,1
userId_32310,userId_22330,1
userId_5446,userId_22330,60
userId_6626,userId_22330,1
userId_19150,userId_22330,10
userId_19082,userId_22330,4
userId_17905,userId_22330,1
userId_12567,userId_22330,1
userId_37570,userId_22330,1
userId_26000,userId_22330,1
userId_20066,userId_22330,2
userId_1689,userId_22330,1
userId_21481,userId_22330,1
userId_2939,userId_22330,1
userId_39291,userId_22330,1
userId_26835,userId_22330,7
userId_28966,userId_22330,3
userId_4847,userId_22330,22
userId_20777,userId_22330,1
userId_29760,userId_22330,2
userId_30319,userId_22330,2
userId_17034,userId_22330,2
userId_31518,userId_22330,1
userId_16856,userId_22330,1
userId_6021,userId_22330,10
userId_1618,userId_22330,1
userId_11962,userId_22330,1
userId_20826,userId_22330,2
userId_20299,userId_22330,10
userId_4985,userId_22330,5
userId_6173,userId_22330,1
userId_35140,userId_22330,11
userId_17898,userId_22330,5
userId_6303,userId_22330,12
userId_35194,userId_22330,1
userId_1164,userId_22330,2
userId_36456,userId_22330,2
userId_32375,userId_22330,1
userId_9281,userId_22330,1
userId_283,userId_22330,4
userId_36778,userId_22330,16
userId_9895,userId_22330,6
userId_17220,userId_22330,2
userId_31619,userId_22330,10
userId_19088,userId_22330,1
userId_5567,userId_22330,1
userId_7371,userId_22330,1
userId_35376,userId_22330,6
userId_19342,userId_22330,1
userId_21569,userId_22330,1
userId_38341,userId_22330,1
userId_9789,userId_22330,1
userId_5719,userId_22330,5
userId_30716,userId_22330,1
userId_8629,userId_22330,1
userId_17893,userId_22330,1
userId_31774,userId_22330,2
userId_20321,userId_22330,1
userId_8902,userId_22330,8
userId_35342,userId_22330,1
userId_13443,userId_22330,2
userId_31499,userId_22330,2
userId_18578,userId_22330,4
userId_20863,userId_22330,4
userId_22925,userId_22330,1
userId_15865,userId_22330,1
userId_18466,userId_22330,10
userId_6612,userId_22330,2
userId_18567,userId_22330,2
userId_19927,userId_22330,1
userId_1726,userId_22330,4
userId_37574,userId_22330,3
userId_20747,userId_22330,1
userId_26970,userId_22330,1
userId_18383,userId_22330,1
userId_30483,userId_22330,2
