src,dst,relationship
userId_9119,userId_15241,follow
userId_9119,userId_22963,follow
userId_9119,userId_28297,follow
userId_9119,userId_25275,follow
userId_9119,userId_29661,follow
userId_9119,userId_37359,follow
userId_9119,userId_6861,follow
userId_9119,userId_3482,follow
userId_9119,userId_33515,follow
userId_9119,userId_19531,follow
userId_9119,userId_31975,follow
userId_9119,userId_18351,follow
userId_9119,userId_10210,follow
userId_9119,userId_28700,follow
userId_9119,userId_38885,follow
userId_9119,userId_8180,follow
userId_9119,userId_32129,follow
userId_9119,userId_15251,follow
userId_9119,userId_27661,follow
userId_9119,userId_8459,follow
userId_9119,userId_21364,follow
userId_9119,userId_15859,follow
userId_9119,userId_21239,follow
userId_9119,userId_23058,follow
userId_9119,userId_20438,follow
userId_9119,userId_3150,follow
userId_9119,userId_4066,follow
userId_9119,userId_31629,follow
userId_9119,userId_34294,follow
userId_9119,userId_19764,follow
userId_9119,userId_20379,follow
userId_9119,userId_24323,follow
userId_9119,userId_14722,follow
userId_9119,userId_24209,follow
userId_9119,userId_15719,follow
userId_9119,userId_22637,follow
userId_9119,userId_1326,follow
userId_9119,userId_5453,follow
userId_9119,userId_36019,follow
userId_9119,userId_25865,follow
userId_9119,userId_24075,follow
userId_9119,userId_28496,follow
userId_9119,userId_12042,follow
userId_9119,userId_5585,follow
userId_9119,userId_18302,follow
userId_9119,userId_27595,follow
userId_9119,userId_28268,follow
userId_9119,userId_6309,follow
userId_9119,userId_11145,follow
userId_9119,userId_26722,follow
userId_9119,userId_11581,follow
userId_9119,userId_2023,follow
userId_9119,userId_10340,follow
userId_9119,userId_6081,follow
userId_9119,userId_11671,follow
userId_9119,userId_25510,follow
userId_9119,userId_20194,follow
userId_9119,userId_8621,follow
userId_9119,userId_34637,follow
userId_9119,userId_2923,follow
userId_9119,userId_28642,follow
userId_9119,userId_24086,follow
userId_9119,userId_24106,follow
userId_9119,userId_37426,follow
userId_9119,userId_17997,follow
userId_9119,userId_3551,follow
userId_9119,userId_11071,follow
userId_9119,userId_10981,follow
userId_9119,userId_29060,follow
userId_9119,userId_38049,follow
userId_9119,userId_18585,follow
userId_9119,userId_9774,follow
userId_9119,userId_29794,follow
userId_9119,userId_23769,follow
userId_9119,userId_14645,follow
userId_9119,userId_31552,follow
userId_9119,userId_36325,follow
userId_9119,userId_31701,follow
userId_9119,userId_32999,follow
userId_9119,userId_38970,follow
userId_9119,userId_2153,follow
userId_9119,userId_17139,follow
userId_9119,userId_2481,follow
userId_9119,userId_14081,follow
userId_9119,userId_3697,follow
userId_9119,userId_8408,follow
userId_9119,userId_11026,follow
userId_9119,userId_17576,follow
userId_9119,userId_4424,follow
userId_9119,userId_2392,follow
userId_9119,userId_32797,follow
userId_9119,userId_11342,follow
userId_9119,userId_34716,follow
userId_9119,userId_21332,follow
userId_9119,userId_4754,follow
userId_9119,userId_17400,follow
userId_9119,userId_20132,follow
userId_9119,userId_24506,follow
userId_9119,userId_12687,follow
userId_9119,userId_27289,follow
userId_9119,userId_30562,follow
userId_9119,userId_1787,follow
userId_9119,userId_36092,follow
userId_9119,userId_21835,follow
userId_9119,userId_30204,follow
userId_9119,userId_6033,follow
userId_9119,userId_29665,follow
userId_9119,userId_23935,follow
userId_9119,userId_37762,follow
userId_9119,userId_18545,follow
userId_9119,userId_22605,follow
userId_9119,userId_17930,follow
userId_9119,userId_23095,follow
userId_9119,userId_37731,follow
userId_9119,userId_14461,follow
userId_9119,userId_16432,follow
userId_9119,userId_32967,follow
userId_9119,userId_38720,follow
userId_9119,userId_37076,follow
userId_9119,userId_22420,follow
userId_9119,userId_16556,follow
userId_9119,userId_8461,follow
userId_9119,userId_20882,follow
userId_9119,userId_20619,follow
userId_9119,userId_1804,follow
userId_9119,userId_36983,follow
userId_9119,userId_4386,follow
userId_9119,userId_19155,follow
userId_9119,userId_22039,follow
userId_9119,userId_36241,follow
userId_9119,userId_2517,follow
userId_9119,userId_16173,follow
userId_9119,userId_36836,follow
userId_9119,userId_12006,follow
userId_9119,userId_29443,follow
userId_9119,userId_16469,follow
userId_9119,userId_38631,follow
userId_9119,userId_28342,follow
userId_9119,userId_12771,follow
userId_9119,userId_27536,follow
userId_9119,userId_17002,follow
userId_9119,userId_2501,follow
userId_9119,userId_37939,follow
userId_9119,userId_30650,follow
userId_9119,userId_1062,follow
userId_9119,userId_3591,follow
userId_9119,userId_26851,follow
userId_9119,userId_8417,follow
userId_9119,userId_26009,follow
userId_9119,userId_874,follow
userId_9119,userId_9056,follow
userId_9119,userId_26555,follow
userId_9119,userId_6534,follow
userId_9119,userId_26304,follow
userId_9119,userId_38338,follow
userId_9119,userId_3793,follow
userId_9119,userId_19688,follow
userId_9119,userId_11329,follow
userId_9119,userId_28896,follow
userId_9119,userId_16148,follow
userId_9119,userId_24991,follow
userId_9119,userId_18308,follow
userId_9119,userId_8037,follow
userId_9119,userId_34595,follow
userId_9119,userId_16069,follow
userId_9119,userId_3747,follow
userId_9119,userId_17284,follow
userId_9119,userId_32537,follow
userId_9119,userId_16215,follow
userId_9119,userId_30201,follow
userId_9119,userId_28873,follow
userId_9119,userId_7726,follow
userId_9119,userId_31152,follow
userId_9119,userId_25287,follow
userId_9119,userId_3501,follow
userId_9119,userId_634,follow
userId_9119,userId_18155,follow
userId_9119,userId_14822,follow
userId_9119,userId_18380,follow
userId_9119,userId_35199,follow
userId_9119,userId_8917,follow
userId_9119,userId_21797,follow
userId_9119,userId_38590,follow
userId_9119,userId_4045,follow
userId_9119,userId_23595,follow
userId_9119,userId_21314,follow
userId_9119,userId_3878,follow
userId_9119,userId_39648,follow
userId_9119,userId_17865,follow
userId_9119,userId_9502,follow
userId_9119,userId_21883,follow
userId_9119,userId_6278,follow
userId_9119,userId_37362,follow
userId_9119,userId_19069,follow
userId_9119,userId_4729,follow
userId_9119,userId_18364,follow
userId_9119,userId_5074,follow
userId_9119,userId_1988,follow
userId_9119,userId_16849,follow
userId_9119,userId_7527,follow
userId_9119,userId_11539,follow
userId_9119,userId_14282,follow
userId_9119,userId_33510,follow
userId_9119,userId_20664,follow
userId_9119,userId_19121,follow
userId_9119,userId_4896,follow
userId_9119,userId_2087,follow
userId_9119,userId_14232,follow
userId_9119,userId_9093,follow
userId_9119,userId_19549,follow
userId_9119,userId_7659,follow
userId_9119,userId_29364,follow
userId_9119,userId_22139,follow
userId_9119,userId_8520,follow
userId_9119,userId_7162,follow
userId_9119,userId_21463,follow
userId_9119,userId_14791,follow
userId_9119,userId_10643,follow
userId_9119,userId_7694,follow
userId_9119,userId_32416,follow
userId_9119,userId_18322,follow
userId_9119,userId_38992,follow
userId_9119,userId_29750,follow
userId_9119,userId_15849,follow
userId_9119,userId_35325,follow
userId_9119,userId_22779,follow
userId_9119,userId_21506,follow
userId_9119,userId_9265,follow
userId_9119,userId_27184,follow
userId_9119,userId_31645,follow
userId_9119,userId_38965,follow
userId_9119,userId_19283,follow
userId_9119,userId_31175,follow
userId_9119,userId_34421,follow
userId_9119,userId_26262,follow
userId_9119,userId_10136,follow
userId_9119,userId_13541,follow
userId_9119,userId_10932,follow
userId_9119,userId_4619,follow
userId_9119,userId_4585,follow
userId_9119,userId_14056,follow
userId_9119,userId_34920,follow
userId_9119,userId_4310,follow
userId_9119,userId_27754,follow
userId_9119,userId_27692,follow
userId_9119,userId_2612,follow
userId_9119,userId_22134,follow
userId_9119,userId_10555,follow
userId_9119,userId_31111,follow
userId_9119,userId_18261,follow
userId_9119,userId_24746,follow
userId_9119,userId_27347,follow
userId_9119,userId_36161,follow
userId_9119,userId_24626,follow
userId_9119,userId_19972,follow
userId_9119,userId_11406,follow
userId_9119,userId_31756,follow
userId_9119,userId_37910,follow
userId_9119,userId_10750,follow
userId_9119,userId_31140,follow
userId_9119,userId_25504,follow
userId_9119,userId_20095,follow
userId_9119,userId_423,follow
userId_9119,userId_20885,follow
userId_9119,userId_27647,follow
userId_9119,userId_6469,follow
userId_9119,userId_17728,follow
userId_9119,userId_29235,follow
userId_9119,userId_30548,follow
userId_9119,userId_27813,follow
userId_9119,userId_19490,follow
userId_9119,userId_2703,follow
userId_9119,userId_21673,follow
userId_9119,userId_7236,follow
userId_9119,userId_12237,follow
userId_9119,userId_18465,follow
userId_9119,userId_38002,follow
userId_9119,userId_36898,follow
userId_9119,userId_4836,follow
userId_9119,userId_7951,follow
userId_9119,userId_28770,follow
userId_9119,userId_64,follow
userId_9119,userId_39572,follow
userId_9119,userId_11053,follow
userId_9119,userId_14018,follow
userId_9119,userId_38670,follow
userId_9119,userId_11977,follow
userId_9119,userId_30925,follow
userId_9119,userId_30216,follow
userId_9119,userId_17083,follow
userId_9119,userId_1144,follow
userId_9119,userId_13931,follow
userId_9119,userId_38223,follow
userId_9119,userId_15466,follow
userId_9119,userId_35727,follow
userId_9119,userId_612,follow
userId_9119,userId_13470,follow
userId_9119,userId_12883,follow
userId_9119,userId_31159,follow
userId_9119,userId_10762,follow
userId_9119,userId_13906,follow
userId_9119,userId_19017,follow
userId_9119,userId_6664,follow
userId_9119,userId_7928,follow
userId_9119,userId_13524,follow
userId_9119,userId_12280,follow
userId_9119,userId_8845,follow
userId_9119,userId_12272,follow
userId_9119,userId_8647,follow
userId_9119,userId_17447,follow
userId_9119,userId_21623,follow
userId_9119,userId_25988,follow
userId_9119,userId_22590,follow
userId_9119,userId_16485,follow
userId_9119,userId_29707,follow
userId_9119,userId_27522,follow
userId_9119,userId_20157,follow
userId_9119,userId_10901,follow
userId_9119,userId_6638,follow
userId_9119,userId_15637,follow
userId_9119,userId_5095,follow
userId_9119,userId_28470,follow
userId_9119,userId_26207,follow
userId_9119,userId_26850,follow
userId_9119,userId_35504,follow
userId_9119,userId_6540,follow
userId_9119,userId_25,follow
userId_9119,userId_22271,follow
userId_9119,userId_17140,follow
userId_9119,userId_18028,follow
userId_9119,userId_13959,follow
userId_9119,userId_34584,follow
userId_9119,userId_15606,follow
userId_9119,userId_35259,follow
userId_9119,userId_19894,follow
userId_9119,userId_28749,follow
userId_9119,userId_30214,follow
userId_9119,userId_7677,follow
userId_9119,userId_13151,follow
userId_9119,userId_5994,follow
userId_9119,userId_8399,follow
userId_9119,userId_39623,follow
userId_9119,userId_22387,follow
userId_9119,userId_4693,follow
userId_9119,userId_39588,follow
userId_9119,userId_19994,follow
userId_9119,userId_35326,follow
userId_9119,userId_30385,follow
userId_9119,userId_23576,follow
userId_9119,userId_1028,follow
userId_9119,userId_8861,follow
userId_9119,userId_11311,follow
userId_9119,userId_1585,follow
userId_9119,userId_30,follow
userId_9119,userId_37437,follow
userId_9119,userId_19055,follow
userId_9119,userId_30147,follow
userId_9119,userId_22084,follow
userId_9119,userId_34476,follow
userId_9119,userId_23990,follow
userId_9119,userId_2749,follow
userId_9119,userId_24883,follow
userId_9119,userId_8942,follow
userId_9119,userId_39217,follow
userId_9119,userId_29239,follow
userId_9119,userId_18311,follow
userId_9119,userId_23416,follow
userId_9119,userId_15726,follow
userId_9119,userId_29984,follow
userId_9119,userId_23738,follow
userId_9119,userId_4659,follow
userId_9119,userId_38391,follow
userId_9119,userId_12641,follow
userId_9119,userId_9495,follow
userId_9119,userId_14765,follow
userId_9119,userId_3097,follow
userId_9119,userId_17490,follow
userId_9119,userId_24169,follow
userId_9119,userId_22130,follow
userId_9119,userId_21275,follow
userId_9119,userId_4633,follow
userId_9119,userId_34081,follow
userId_9119,userId_34585,follow
userId_9119,userId_21707,follow
userId_9119,userId_7349,follow
userId_9119,userId_23758,follow
userId_9119,userId_18697,follow
userId_9119,userId_33379,follow
userId_9119,userId_17856,follow
userId_9119,userId_21312,follow
userId_9119,userId_363,follow
userId_9119,userId_14441,follow
userId_9119,userId_23160,follow
userId_9119,userId_171,follow
userId_9119,userId_30740,follow
userId_9119,userId_4796,follow
userId_9119,userId_20040,follow
userId_9119,userId_21646,follow
userId_9119,userId_32138,follow
userId_9119,userId_14264,follow
userId_9119,userId_7641,follow
userId_9119,userId_10118,follow
userId_9119,userId_8380,follow
userId_9119,userId_13918,follow
userId_9119,userId_37840,follow
userId_9119,userId_4350,follow
userId_9119,userId_32660,follow
userId_9119,userId_1737,follow
userId_9119,userId_5740,follow
userId_9119,userId_2308,follow
userId_9119,userId_36436,follow
userId_9119,userId_22750,follow
userId_9119,userId_18229,follow
userId_9119,userId_6571,follow
userId_9119,userId_23766,follow
userId_9119,userId_3065,follow
userId_9119,userId_34747,follow
userId_9119,userId_11020,follow
userId_9119,userId_4345,follow
userId_9119,userId_21612,follow
userId_9119,userId_30470,follow
userId_9119,userId_8523,follow
userId_9119,userId_2696,follow
userId_9119,userId_1661,follow
userId_9119,userId_18762,follow
userId_9119,userId_33010,follow
userId_9119,userId_11421,follow
userId_9119,userId_28754,follow
userId_9119,userId_27357,follow
userId_9119,userId_17204,follow
userId_9119,userId_19791,follow
userId_9119,userId_39222,follow
userId_9119,userId_36942,follow
userId_9119,userId_27797,follow
userId_9119,userId_19645,follow
userId_9119,userId_35111,follow
userId_9119,userId_38865,follow
userId_9119,userId_14065,follow
userId_9119,userId_26879,follow
userId_9119,userId_33772,follow
userId_9119,userId_21675,follow
userId_9119,userId_29429,follow
userId_9119,userId_3073,follow
userId_9119,userId_18844,follow
userId_9119,userId_37634,follow
userId_9119,userId_3310,follow
userId_9119,userId_33,follow
userId_9119,userId_25063,follow
userId_9119,userId_6171,follow
userId_9119,userId_15262,follow
userId_9119,userId_26107,follow
userId_9119,userId_9884,follow
userId_9119,userId_37660,follow
userId_9119,userId_15438,follow
userId_9119,userId_2434,follow
userId_9119,userId_9558,follow
userId_9119,userId_18423,follow
userId_9119,userId_14980,follow
userId_9119,userId_26707,follow
userId_9119,userId_25617,follow
userId_9119,userId_10379,follow
userId_9119,userId_8726,follow
userId_9119,userId_30543,follow
userId_9119,userId_36800,follow
userId_9119,userId_13892,follow
userId_9119,userId_3648,follow
userId_9119,userId_16591,follow
userId_9119,userId_4753,follow
userId_9119,userId_16492,follow
userId_9119,userId_18706,follow
userId_9119,userId_36502,follow
userId_9119,userId_8121,follow
userId_9119,userId_32200,follow
userId_9119,userId_18112,follow
userId_9119,userId_27658,follow
userId_9119,userId_22866,follow
userId_9119,userId_37615,follow
userId_9119,userId_4336,follow
userId_9119,userId_15206,follow
userId_9119,userId_31516,follow
userId_9119,userId_38915,follow
userId_9119,userId_16612,follow
userId_9119,userId_7413,follow
userId_9119,userId_14568,follow
userId_9119,userId_4238,follow
userId_9119,userId_36874,follow
userId_9119,userId_14748,follow
userId_9119,userId_20249,follow
userId_9119,userId_1212,follow
userId_9119,userId_17100,follow
userId_9119,userId_8567,follow
userId_9119,userId_9089,follow
userId_9119,userId_19808,follow
userId_9119,userId_32807,follow
userId_9119,userId_4551,follow
userId_9119,userId_29367,follow
userId_9119,userId_39477,follow
userId_9119,userId_38344,follow
userId_9119,userId_2839,follow
userId_9119,userId_2130,follow
userId_9119,userId_34683,follow
userId_9119,userId_20368,follow
userId_9119,userId_29410,follow
userId_9119,userId_7285,follow
userId_9119,userId_37768,follow
userId_9119,userId_36415,follow
userId_9119,userId_18676,follow
userId_9119,userId_26095,follow
userId_9119,userId_38797,follow
userId_9119,userId_10326,follow
userId_9119,userId_32812,follow
userId_9119,userId_24049,follow
userId_9119,userId_29259,follow
userId_9119,userId_10226,follow
userId_9119,userId_16878,follow
userId_9119,userId_21322,follow
userId_9119,userId_23302,follow
userId_9119,userId_33555,follow
userId_9119,userId_14854,follow
userId_9119,userId_27808,follow
userId_9119,userId_17213,follow
userId_9119,userId_22424,follow
userId_9119,userId_23234,follow
userId_9119,userId_1822,follow
userId_9119,userId_1602,follow
userId_9119,userId_39333,follow
userId_9119,userId_8283,follow
userId_9119,userId_34327,follow
userId_9119,userId_6800,follow
userId_9119,userId_19180,follow
userId_9119,userId_26318,follow
userId_9119,userId_24331,follow
userId_9119,userId_16088,follow
userId_9119,userId_26396,follow
userId_9119,userId_36136,follow
userId_9119,userId_31512,follow
userId_9119,userId_19828,follow
userId_9119,userId_2777,follow
userId_9119,userId_23235,follow
userId_9119,userId_17831,follow
userId_9119,userId_1836,follow
userId_9119,userId_24084,follow
userId_9119,userId_7797,follow
userId_9119,userId_35519,follow
userId_9119,userId_26827,follow
userId_9119,userId_12560,follow
userId_9119,userId_12139,follow
userId_9119,userId_20778,follow
userId_9119,userId_12893,follow
userId_9119,userId_28815,follow
userId_9119,userId_26680,follow
userId_9119,userId_11876,follow
userId_9119,userId_38359,follow
userId_9119,userId_30914,follow
userId_9119,userId_5143,follow
userId_9119,userId_8379,follow
userId_9119,userId_36685,follow
userId_9119,userId_7946,follow
userId_9119,userId_33682,follow
userId_9119,userId_37873,follow
userId_9119,userId_6420,follow
userId_9119,userId_16001,follow
userId_9119,userId_35213,follow
userId_9119,userId_12656,follow
userId_9119,userId_34639,follow
userId_9119,userId_25571,follow
userId_9119,userId_741,follow
userId_9119,userId_21195,follow
userId_9119,userId_12872,follow
userId_9119,userId_11259,follow
userId_9119,userId_31924,follow
userId_9119,userId_13693,follow
userId_9119,userId_31012,follow
userId_9119,userId_36589,follow
userId_9119,userId_30277,follow
userId_9119,userId_29099,follow
userId_9119,userId_11675,follow
userId_9119,userId_20488,follow
userId_9119,userId_19432,follow
userId_9119,userId_10542,follow
userId_9119,userId_32731,follow
userId_9119,userId_34172,follow
userId_9119,userId_27263,follow
userId_9119,userId_12181,follow
userId_9119,userId_27155,follow
userId_9119,userId_7825,follow
userId_9119,userId_10201,follow
userId_9119,userId_22457,follow
userId_9119,userId_19083,follow
userId_9119,userId_5138,follow
userId_9119,userId_6886,follow
userId_9119,userId_23687,follow
userId_9119,userId_17195,follow
userId_9119,userId_26253,follow
userId_9119,userId_33723,follow
userId_9119,userId_32145,follow
userId_9119,userId_22635,follow
userId_9119,userId_26700,follow
userId_9119,userId_3854,follow
userId_9119,userId_8476,follow
userId_9119,userId_23492,follow
userId_9119,userId_21102,follow
userId_9119,userId_16099,follow
userId_9119,userId_36262,follow
userId_9119,userId_3786,follow
userId_9119,userId_30028,follow
userId_9119,userId_6614,follow
userId_9119,userId_39660,follow
userId_9119,userId_21225,follow
userId_9119,userId_28187,follow
userId_9119,userId_32670,follow
userId_9119,userId_6841,follow
userId_9119,userId_21638,follow
userId_9119,userId_35681,follow
userId_9119,userId_643,follow
userId_9119,userId_14671,follow
userId_9119,userId_38053,follow
userId_9119,userId_24780,follow
userId_9119,userId_20222,follow
userId_9119,userId_31162,follow
userId_9119,userId_1784,follow
userId_9119,userId_2933,follow
userId_9119,userId_242,follow
userId_9119,userId_23079,follow
userId_9119,userId_11417,follow
userId_9119,userId_17925,follow
userId_9119,userId_29055,follow
userId_9119,userId_37353,follow
userId_9119,userId_17532,follow
userId_9119,userId_31685,follow
userId_9119,userId_39716,follow
userId_9119,userId_5762,follow
userId_9119,userId_27146,follow
userId_9119,userId_4226,follow
userId_9119,userId_11561,follow
userId_9119,userId_17937,follow
userId_9119,userId_11549,follow
userId_9119,userId_38820,follow
userId_9119,userId_36663,follow
userId_9119,userId_589,follow
userId_9119,userId_1229,follow
userId_9119,userId_19539,follow
userId_9119,userId_10137,follow
userId_9119,userId_36678,follow
userId_9119,userId_24972,follow
userId_9119,userId_37707,follow
userId_9119,userId_31473,follow
userId_9119,userId_7722,follow
userId_9119,userId_2083,follow
userId_9119,userId_27744,follow
userId_9119,userId_5634,follow
userId_9119,userId_22011,follow
userId_9119,userId_21838,follow
userId_9119,userId_34319,follow
userId_9119,userId_38746,follow
userId_9119,userId_1723,follow
userId_9119,userId_20712,follow
userId_9119,userId_26910,follow
userId_9119,userId_3687,follow
userId_9119,userId_35431,follow
userId_9119,userId_25557,follow
userId_9119,userId_11103,follow
userId_9119,userId_35816,follow
userId_9119,userId_5438,follow
userId_9119,userId_33529,follow
userId_9119,userId_8817,follow
userId_9119,userId_23035,follow
userId_9119,userId_14087,follow
userId_9119,userId_1203,follow
userId_9119,userId_37673,follow
userId_9119,userId_35098,follow
userId_9119,userId_35633,follow
userId_9119,userId_23455,follow
userId_9119,userId_34213,follow
userId_9119,userId_39099,follow
userId_9119,userId_3349,follow
userId_9119,userId_21411,follow
userId_9119,userId_14003,follow
userId_9119,userId_18553,follow
userId_9119,userId_1989,follow
userId_9119,userId_4501,follow
userId_9119,userId_37759,follow
userId_9119,userId_7336,follow
userId_9119,userId_36425,follow
userId_9119,userId_17071,follow
userId_9119,userId_2437,follow
userId_9119,userId_27191,follow
userId_9119,userId_4957,follow
userId_9119,userId_24134,follow
userId_9119,userId_8429,follow
userId_9119,userId_28807,follow
userId_9119,userId_9928,follow
userId_9119,userId_5028,follow
userId_9119,userId_431,follow
userId_9119,userId_8553,follow
userId_9119,userId_18942,follow
userId_9119,userId_10673,follow
userId_9119,userId_15955,follow
userId_9119,userId_21776,follow
userId_9119,userId_4519,follow
userId_9119,userId_21741,follow
userId_9119,userId_21020,follow
userId_9119,userId_16131,follow
userId_9119,userId_22899,follow
userId_9119,userId_5822,follow
userId_9119,userId_28240,follow
userId_9119,userId_34629,follow
userId_9119,userId_21307,follow
userId_9119,userId_32015,follow
userId_9119,userId_11480,follow
userId_9119,userId_11469,follow
userId_9119,userId_19044,follow
userId_9119,userId_39474,follow
userId_9119,userId_22077,follow
userId_9119,userId_37439,follow
userId_9119,userId_5223,follow
userId_9119,userId_27617,follow
userId_9119,userId_7616,follow
userId_9119,userId_6637,follow
userId_9119,userId_21385,follow
userId_9119,userId_5587,follow
userId_9119,userId_25511,follow
userId_9119,userId_31642,follow
userId_9119,userId_6870,follow
userId_9119,userId_33342,follow
userId_9119,userId_30060,follow
userId_9119,userId_20746,follow
userId_9119,userId_29980,follow
userId_9119,userId_25570,follow
userId_9119,userId_34955,follow
userId_9119,userId_34645,follow
userId_9119,userId_16235,follow
userId_9119,userId_37743,follow
userId_9119,userId_19288,follow
userId_9119,userId_10024,follow
userId_9119,userId_4959,follow
userId_9119,userId_1514,follow
userId_9119,userId_8101,follow
userId_9119,userId_22296,follow
userId_9119,userId_29471,follow
userId_9119,userId_19859,follow
userId_9119,userId_11885,follow
userId_9119,userId_173,follow
userId_9119,userId_26327,follow
userId_9119,userId_8173,follow
userId_9119,userId_25949,follow
userId_9119,userId_15966,follow
userId_9119,userId_31963,follow
userId_9119,userId_27279,follow
userId_9119,userId_15494,follow
userId_9119,userId_9532,follow
userId_9119,userId_39106,follow
userId_9119,userId_24693,follow
userId_9119,userId_577,follow
userId_9119,userId_32535,follow
userId_9119,userId_21196,follow
userId_9119,userId_35630,follow
userId_9119,userId_12284,follow
userId_9119,userId_36726,follow
userId_9119,userId_26067,follow
userId_9119,userId_18643,follow
userId_9119,userId_29714,follow
userId_9119,userId_31053,follow
userId_9119,userId_14896,follow
userId_9119,userId_38411,follow
userId_9119,userId_30905,follow
userId_9119,userId_2672,follow
userId_9119,userId_6268,follow
userId_9119,userId_31371,follow
userId_9119,userId_35322,follow
userId_9119,userId_13901,follow
userId_9119,userId_170,follow
userId_9119,userId_33086,follow
userId_9119,userId_29025,follow
userId_9119,userId_18285,follow
userId_9119,userId_6758,follow
userId_9119,userId_9024,follow
userId_9119,userId_20752,follow
userId_9119,userId_10367,follow
userId_9119,userId_18042,follow
userId_9119,userId_8929,follow
userId_9119,userId_11207,follow
userId_9119,userId_39134,follow
userId_9119,userId_4941,follow
userId_9119,userId_296,follow
userId_9119,userId_36371,follow
userId_9119,userId_39056,follow
userId_9119,userId_23347,follow
userId_9119,userId_36202,follow
userId_9119,userId_34733,follow
userId_9119,userId_17620,follow
userId_9119,userId_3287,follow
userId_9119,userId_18716,follow
userId_9119,userId_12226,follow
userId_9119,userId_17539,follow
userId_9119,userId_22060,follow
userId_9119,userId_4109,follow
userId_9119,userId_18238,follow
userId_9119,userId_27922,follow
userId_9119,userId_23911,follow
userId_9119,userId_8720,follow
userId_9119,userId_25022,follow
userId_9119,userId_22156,follow
userId_9119,userId_28710,follow
userId_9119,userId_27033,follow
userId_9119,userId_32530,follow
userId_9119,userId_33804,follow
userId_9119,userId_37298,follow
userId_9119,userId_25160,follow
userId_9119,userId_5588,follow
userId_9119,userId_33528,follow
userId_9119,userId_9401,follow
userId_9119,userId_1129,follow
userId_9119,userId_7031,follow
userId_9119,userId_33265,follow
userId_9119,userId_36712,follow
userId_9119,userId_27134,follow
userId_9119,userId_29505,follow
userId_9119,userId_22056,follow
userId_9119,userId_28453,follow
userId_9119,userId_14495,follow
userId_9119,userId_2800,follow
userId_9119,userId_21287,follow
userId_9119,userId_34611,follow
userId_9119,userId_30569,follow
userId_9119,userId_10306,follow
userId_9119,userId_38729,follow
userId_9119,userId_193,follow
userId_9119,userId_21454,follow
userId_9119,userId_13197,follow
userId_9119,userId_936,follow
userId_9119,userId_13033,follow
userId_9119,userId_8397,follow
userId_9119,userId_14643,follow
userId_9119,userId_31365,follow
userId_9119,userId_37214,follow
userId_9119,userId_29122,follow
userId_9119,userId_7646,follow
userId_9119,userId_5998,follow
userId_9119,userId_23816,follow
userId_9119,userId_32703,follow
userId_9119,userId_39299,follow
userId_9119,userId_6406,follow
userId_9119,userId_19739,follow
userId_9119,userId_7294,follow
userId_9119,userId_37345,follow
userId_9119,userId_32861,follow
userId_9119,userId_28730,follow
userId_9119,userId_9231,follow
userId_9119,userId_39251,follow
userId_9119,userId_1165,follow
userId_9119,userId_18168,follow
userId_9119,userId_28696,follow
userId_9119,userId_33444,follow
userId_9119,userId_26790,follow
userId_9119,userId_5356,follow
userId_9119,userId_1301,follow
userId_9119,userId_31000,follow
userId_9119,userId_7263,follow
userId_9119,userId_11226,follow
userId_9119,userId_34498,follow
userId_9119,userId_38811,follow
userId_9119,userId_36106,follow
userId_9119,userId_2105,follow
userId_9119,userId_13246,follow
userId_9119,userId_33677,follow
userId_9119,userId_26713,follow
userId_9119,userId_39490,follow
userId_9119,userId_17138,follow
userId_9119,userId_8346,follow
userId_9119,userId_35603,follow
userId_9119,userId_39721,follow
userId_9119,userId_9809,follow
userId_9119,userId_30117,follow
userId_9119,userId_23510,follow
userId_9119,userId_2929,follow
userId_9119,userId_10996,follow
userId_9119,userId_32222,follow
userId_9119,userId_34477,follow
userId_9119,userId_36384,follow
userId_9119,userId_39633,follow
userId_9119,userId_7849,follow
userId_9119,userId_9990,follow
userId_9119,userId_37485,follow
userId_9119,userId_10599,follow
userId_9119,userId_31760,follow
userId_9119,userId_36251,follow
userId_9119,userId_24444,follow
userId_9119,userId_35430,follow
userId_9119,userId_36351,follow
userId_9119,userId_11435,follow
userId_9119,userId_27829,follow
userId_9119,userId_24197,follow
userId_9119,userId_336,follow
userId_9119,userId_2705,follow
userId_9119,userId_1441,follow
userId_9119,userId_25388,follow
userId_9119,userId_16657,follow
userId_9119,userId_10536,follow
userId_9119,userId_23918,follow
userId_9119,userId_14845,follow
userId_9119,userId_24827,follow
userId_9119,userId_5055,follow
userId_9119,userId_15087,follow
userId_9119,userId_14401,follow
userId_9119,userId_33713,follow
userId_9119,userId_16658,follow
userId_9119,userId_25463,follow
userId_9119,userId_33100,follow
userId_9119,userId_27077,follow
userId_9119,userId_222,follow
userId_9119,userId_26440,follow
userId_9119,userId_23827,follow
userId_9119,userId_37431,follow
userId_9119,userId_26392,follow
userId_9119,userId_32323,follow
userId_9119,userId_25915,follow
userId_9119,userId_4000,follow
userId_9119,userId_22481,follow
userId_9119,userId_17094,follow
userId_9119,userId_22623,follow
userId_9119,userId_30604,follow
userId_9119,userId_25694,follow
userId_9119,userId_6665,follow
userId_9119,userId_11753,follow
userId_9119,userId_2742,follow
userId_9119,userId_20581,follow
userId_9119,userId_3255,follow
userId_9119,userId_30256,follow
userId_9119,userId_24228,follow
userId_9119,userId_6819,follow
userId_9119,userId_6670,follow
userId_9119,userId_10371,follow
userId_9119,userId_35271,follow
